Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Gstaad,Clay,20240715,Hamad Medjedovic,Marc Andrea Huesler,6-7(3) 7-6(2) 6-3,R32,Clay,H
Gstaad,Clay,20240715,Juan Pablo Varillas,Dominic Thiem,6-3 5-7 7-6(4),R32,Clay,H
Gstaad,Clay,20240715,Fabio Fognini,Titouan Droguet,6-4 6-3,R32,Clay,H
Gstaad,Clay,20240715,Yannick Hanfmann,Nicolas Moreno De Alboran,7-6(2) 6-7(2) 6-4,R32,Clay,H
Gstaad,Clay,20240715,Daniel Elahi Galan,Vit Kopriva,6-3 6-2,R32,Clay,H
Gstaad,Clay,20240715,Matteo Berrettini,Pedro Cachin,6-4 7-6(2),R32,Clay,H
Gstaad,Clay,20240715,Jan Lennard Struff,Albert Ramos,7-6(6) 7-6(4),R32,Clay,H
Gstaad,Clay,20240715,Leandro Riedi,Gregoire Barrere,7-6(2) 7-5,R32,Clay,H
Gstaad,Clay,20240715,Botic Van De Zandschulp,Dominic Stricker,6-3 6-3,R32,Clay,H
Gstaad,Clay,20240715,Lukas Klein,Stan Wawrinka,7-6(4) 2-6 7-5,R32,Clay,H
Gstaad,Clay,20240715,Quentin Halys,Richard Gasquet,7-6(4) 7-6(5),R32,Clay,H
Gstaad,Clay,20240715,Gustavo Heide,Stefano Napolitano,7-6(4) 5-7 7-6(3),R32,Clay,H
Hamburg,Clay,20240715,Arthur Fils,Alexander Zverev,6-3 3-6 7-6(1),F,Clay,H
Hamburg,Clay,20240715,Alexander Zverev,Pedro Martinez,6-2 6-4,SF,Clay,H
Hamburg,Clay,20240715,Arthur Fils,Sebastian Baez,6-2 6-2,SF,Clay,H
Hamburg,Clay,20240715,Alexander Zverev,Zhizhen Zhang,6-4 6-3,QF,Clay,H
Hamburg,Clay,20240715,Pedro Martinez,Francisco Cerundolo,1-6 6-1 6-4,QF,Clay,H
Hamburg,Clay,20240715,Sebastian Baez,Luciano Darderi,2-6 6-4 6-4,QF,Clay,H
Hamburg,Clay,20240715,Arthur Fils,Holger Rune,6-4 4-1 RET,QF,Clay,H
Hamburg,Clay,20240715,Alexander Zverev,Hugo Gaston,4-6 6-2 7-5,R16,Clay,H
Hamburg,Clay,20240715,Zhizhen Zhang,Flavio Cobolli,6-1 7-6(5),R16,Clay,H
Hamburg,Clay,20240715,Francisco Cerundolo,Maximilian Marterer,6-0 6-2,R16,Clay,H
Hamburg,Clay,20240715,Pedro Martinez,Ugo Blanchet,6-4 0-6 7-5,R16,Clay,H
Hamburg,Clay,20240715,Luciano Darderi,Alexander Shevchenko,6-3 2-6 6-3,R16,Clay,H
Hamburg,Clay,20240715,Sebastian Baez,Dusan Lajovic,4-6 7-5 6-2,R16,Clay,H
Hamburg,Clay,20240715,Arthur Fils,Laslo Djere,7-6(3) 6-2,R16,Clay,H
Hamburg,Clay,20240715,Holger Rune,Marco Trungelliti,6-4 6-3,R16,Clay,H
Hamburg,Clay,20240715,Alexander Zverev,Jesper De Jong,6-2 6-2,R32,Clay,H
Hamburg,Clay,20240715,Hugo Gaston,Facundo Diaz Acosta,7-6(4) 1-6 6-4,R32,Clay,H
Hamburg,Clay,20240715,Flavio Cobolli,Daniel Altmaier,6-4 6-7(6) 6-3,R32,Clay,H
Hamburg,Clay,20240715,Zhizhen Zhang,Thiago Seyboth Wild,7-6(6) 6-0,R32,Clay,H
Hamburg,Clay,20240715,Francisco Cerundolo,Francisco Comesana,7-5 6-4,R32,Clay,H
Hamburg,Clay,20240715,Maximilian Marterer,Soon Woo Kwon,6-4 6-7(6) 7-5,R32,Clay,H
Hamburg,Clay,20240715,Ugo Blanchet,Alexei Popyrin,4-6 7-6(6) 6-2,R32,Clay,H
Hamburg,Clay,20240715,Pedro Martinez,Matteo Arnaldi,7-6(4) 6-1,R32,Clay,H
Hamburg,Clay,20240715,Luciano Darderi,Nick Hardt,6-1 2-6 6-0,R32,Clay,H
Hamburg,Clay,20240715,Alexander Shevchenko,Rudolf Molleker,6-4 4-6 6-4,R32,Clay,H
Hamburg,Clay,20240715,Dusan Lajovic,Felipe Meligeni Alves,6-2 6-7(5) 6-3,R32,Clay,H
Hamburg,Clay,20240715,Sebastian Baez,Dominik Koepfer,6-2 6-3,R32,Clay,H
Hamburg,Clay,20240715,Arthur Fils,Jaume Munar,5-7 6-3 6-1,R32,Clay,H
Hamburg,Clay,20240715,Laslo Djere,Zizou Bergs,6-3 7-6(4),R32,Clay,H
Hamburg,Clay,20240715,Marco Trungelliti,Sebastian Ofner,6-1 4-3 RET,R32,Clay,H
Hamburg,Clay,20240715,Holger Rune,Fabian Marozsan,6-4 6-4,R32,Clay,H
Bastad,Clay,20240715,Nuno Borges,Rafael Nadal,6-3 6-2,F,Clay,H
Bastad,Clay,20240715,Nuno Borges,Thiago Agustin Tirante,6-3 6-4,SF,Clay,H
Bastad,Clay,20240715,Rafael Nadal,Duje Ajdukovic,4-6 6-3 6-4,SF,Clay,H
Bastad,Clay,20240715,Thiago Agustin Tirante,Roberto Carballes Baena,6-3 2-6 7-5,QF,Clay,H
Bastad,Clay,20240715,Nuno Borges,Timofey Skatov,6-4 6-3,QF,Clay,H
Bastad,Clay,20240715,Rafael Nadal,Mariano Navone,6-7(2) 7-5 7-5,QF,Clay,H
Bastad,Clay,20240715,Duje Ajdukovic,Thiago Monteiro,6-2 4-6 6-4,QF,Clay,H
Bastad,Clay,20240715,Thiago Agustin Tirante,Andrey Rublev,7-6(5) 3-6 6-4,R16,Clay,H
Bastad,Clay,20240715,Roberto Carballes Baena,Denis Yevseyev,2-6 6-3 6-2,R16,Clay,H
Bastad,Clay,20240715,Timofey Skatov,Tallon Griekspoor,1-6 6-3 6-4,R16,Clay,H
Bastad,Clay,20240715,Nuno Borges,Henrique Rocha,1-6 6-4 6-0,R16,Clay,H
Bastad,Clay,20240715,Rafael Nadal,Cameron Norrie,6-4 6-4,R16,Clay,H
Bastad,Clay,20240715,Mariano Navone,Sumit Nagal,6-4 6-2,R16,Clay,H
Bastad,Clay,20240715,Duje Ajdukovic,Pavel Kotov,7-6(7) 3-6 6-3,R16,Clay,H
Bastad,Clay,20240715,Thiago Monteiro,Casper Ruud,6-3 6-3,R16,Clay,H
Bastad,Clay,20240715,Thiago Agustin Tirante,Jaime Faria,3-6 6-1 6-4,R32,Clay,H
Bastad,Clay,20240715,Denis Yevseyev,Alexandre Muller,7-5 7-5,R32,Clay,H
Bastad,Clay,20240715,Roberto Carballes Baena,Roman Safiullin,5-7 7-6(3) 6-3,R32,Clay,H
Bastad,Clay,20240715,Timofey Skatov,Taro Daniel,6-7(7) 6-2 7-6(4),R32,Clay,H
Bastad,Clay,20240715,Henrique Rocha,Camilo Ugo Carabelli,4-6 6-2 6-2,R32,Clay,H
Bastad,Clay,20240715,Nuno Borges,Andrea Pellegrino,6-2 7-6(3),R32,Clay,H
Bastad,Clay,20240715,Cameron Norrie,Jozef Kovalik,7-6(4) 6-4,R32,Clay,H
Bastad,Clay,20240715,Rafael Nadal,Leo Borg,6-3 6-4,R32,Clay,H
Bastad,Clay,20240715,Sumit Nagal,Elias Ymer,6-4 6-3,R32,Clay,H
Bastad,Clay,20240715,Pavel Kotov,Cristian Garin,6-4 6-7(6) 6-1,R32,Clay,H
Bastad,Clay,20240715,Duje Ajdukovic,Luca Van Assche,6-3 6-3,R32,Clay,H
Bastad,Clay,20240715,Thiago Monteiro,Federico Coria,6-1 6-3,R32,Clay,H
Newport,Grass,20240715,Marcos Giron,Alex Michelsen,6-7(4) 6-3 7-5,F,Grass,H
Newport,Grass,20240715,Alex Michelsen,Reilly Opelka,6-2 6-0,SF,Grass,H
Newport,Grass,20240715,Marcos Giron,Christopher Eubanks,6-4 3-6 6-2,SF,Grass,H
Newport,Grass,20240715,Reilly Opelka,Mackenzie Mcdonald,4-6 6-3 6-4,QF,Grass,H
Newport,Grass,20240715,Alex Michelsen,Aleksandar Kovacevic,6-4 6-4,QF,Grass,H
Newport,Grass,20240715,Christopher Eubanks,Aleksandar Vukic,6-2 4-6 7-6(3),QF,Grass,H
Newport,Grass,20240715,Marcos Giron,Alex Bolt,6-4 6-1,QF,Grass,H
Newport,Grass,20240715,Reilly Opelka,Adrian Mannarino,6-4 3-6 6-4,R16,Grass,H
Newport,Grass,20240715,Mackenzie Mcdonald,Billy Harris,6-3 6-4,R16,Grass,H
Newport,Grass,20240715,Alex Michelsen,Maxime Cressy,6-4 6-4,R16,Grass,H
Newport,Grass,20240715,Aleksandar Kovacevic,Arthur Rinderknech,6-3 3-6 7-5,R16,Grass,H
Newport,Grass,20240715,Aleksandar Vukic,Eliot Spizzirri,6-2 7-6(3),R16,Grass,H
Newport,Grass,20240715,Christopher Eubanks,Ethan Quinn,7-6(4) 3-6 6-3,R16,Grass,H
Newport,Grass,20240715,Alex Bolt,Brandon Nakashima,7-6(2) 6-4,R16,Grass,H
Newport,Grass,20240715,Marcos Giron,Benoit Paire,4-6 7-5 6-4,R16,Grass,H
Newport,Grass,20240715,Reilly Opelka,Constant Lestienne,6-1 2-6 7-6(2),R32,Grass,H
Newport,Grass,20240715,Billy Harris,Gabriel Diallo,7-6(4) 7-5,R32,Grass,H
Newport,Grass,20240715,Mackenzie Mcdonald,Rinky Hijikata,4-6 7-6(4) 6-2,R32,Grass,H
Newport,Grass,20240715,Maxime Cressy,Radu Albot,6-4 4-6 7-6(4),R32,Grass,H
Newport,Grass,20240715,Aleksandar Kovacevic,Harold Mayot,7-6(1) 6-4,R32,Grass,H
Newport,Grass,20240715,Arthur Rinderknech,Shintaro Mochizuki,6-3 7-6(5),R32,Grass,H
Newport,Grass,20240715,Aleksandar Vukic,Coleman Wong,6-1 6-2,R32,Grass,H
Newport,Grass,20240715,Eliot Spizzirri,Li Tu,6-1 7-6(4),R32,Grass,H
Newport,Grass,20240715,Ethan Quinn,Marc Polmans,6-3 6-7(3) 6-1,R32,Grass,H
Newport,Grass,20240715,Brandon Nakashima,Emilio Nava,7-5 6-2,R32,Grass,H
Newport,Grass,20240715,Alex Bolt,Jakub Mensik,6-2 6-4,R32,Grass,H
Newport,Grass,20240715,Benoit Paire,Zachary Svajda,6-3 3-6 7-6(4),R32,Grass,H
Atlanta,Hard,20240722,Yoshihito Nishioka,Jordan Thompson,4-6 7-6(2) 6-2,F,Hard,H
Atlanta,Hard,20240722,Jordan Thompson,Juncheng Shang,6-3 4-6 6-3,SF,Hard,H
Atlanta,Hard,20240722,Yoshihito Nishioka,Arthur Rinderknech,6-3 4-6 6-4,SF,Hard,H
Atlanta,Hard,20240722,Juncheng Shang,Max Purcell,7-6(3) 6-4,QF,Hard,H
Atlanta,Hard,20240722,Jordan Thompson,Alejandro Davidovich Fokina,7-6(5) 4-6 6-3,QF,Hard,H
Atlanta,Hard,20240722,Yoshihito Nishioka,Frances Tiafoe,7-6(2) 6-2,QF,Hard,H
Atlanta,Hard,20240722,Arthur Rinderknech,Mattia Bellucci,7-6(5) 3-6 6-1,QF,Hard,H
Atlanta,Hard,20240722,Juncheng Shang,Ben Shelton,7-6(6) 6-4,R16,Hard,H
Atlanta,Hard,20240722,Max Purcell,David Goffin,6-3 6-3,R16,Hard,H
Atlanta,Hard,20240722,Jordan Thompson,Harold Mayot,6-2 7-5,R16,Hard,H
Atlanta,Hard,20240722,Alejandro Davidovich Fokina,Reilly Opelka,7-5 7-5,R16,Hard,H
Atlanta,Hard,20240722,Yoshihito Nishioka,Mackenzie Mcdonald,6-3 6-4,R16,Hard,H
Atlanta,Hard,20240722,Frances Tiafoe,Aslan Karatsev,6-4 3-6 6-3,R16,Hard,H
Atlanta,Hard,20240722,Arthur Rinderknech,Adam Walton,7-6(4) 6-3,R16,Hard,H
Atlanta,Hard,20240722,Mattia Bellucci,Adrian Mannarino,7-6(6) 4-6 6-3,R16,Hard,H
Atlanta,Hard,20240722,Juncheng Shang,Andres Martin,6-1 6-1,R32,Hard,H
Atlanta,Hard,20240722,David Goffin,Denis Shapovalov,6-4 3-6 6-1,R32,Hard,H
Atlanta,Hard,20240722,Max Purcell,Christopher Oconnell,4-6 7-5 6-2,R32,Hard,H
Atlanta,Hard,20240722,Harold Mayot,Borna Coric,7-6(9) 6-3,R32,Hard,H
Atlanta,Hard,20240722,Reilly Opelka,Aleksandar Kovacevic,6-3 7-6(5),R32,Hard,H
Atlanta,Hard,20240722,Alejandro Davidovich Fokina,Arthur Cazaux,6-2 7-6(4),R32,Hard,H
Atlanta,Hard,20240722,Mackenzie Mcdonald,Brandon Nakashima,6-2 6-4,R32,Hard,H
Atlanta,Hard,20240722,Yoshihito Nishioka,Zachary Svajda,7-6(4) 6-3,R32,Hard,H
Atlanta,Hard,20240722,Aslan Karatsev,Billy Harris,6-2 6-2,R32,Hard,H
Atlanta,Hard,20240722,Adam Walton,Miomir Kecmanovic,6-4 6-4,R32,Hard,H
Atlanta,Hard,20240722,Arthur Rinderknech,J J Wolf,6-3 6-2,R32,Hard,H
Atlanta,Hard,20240722,Mattia Bellucci,Aleksandar Vukic,1-6 6-4 3-1 RET,R32,Hard,H
Kitzbuhel,Clay,20240722,Matteo Berrettini,Hugo Gaston,7-5 6-3,F,Clay,H
Kitzbuhel,Clay,20240722,Hugo Gaston,Facundo Diaz Acosta,6-1 2-0 RET,SF,Clay,H
Kitzbuhel,Clay,20240722,Matteo Berrettini,Yannick Hanfmann,6-4 6-4,SF,Clay,H
Kitzbuhel,Clay,20240722,Hugo Gaston,Sebastian Baez,7-5 5-7 7-6(6),QF,Clay,H
Kitzbuhel,Clay,20240722,Facundo Diaz Acosta,Pedro Martinez,6-7(2) 6-3 6-4,QF,Clay,H
Kitzbuhel,Clay,20240722,Yannick Hanfmann,Thiago Seyboth Wild,7-6(2) 6-4,QF,Clay,H
Kitzbuhel,Clay,20240722,Matteo Berrettini,Nicolas Moreno De Alboran,7-6(5) 6-3,QF,Clay,H
Kitzbuhel,Clay,20240722,Sebastian Baez,Thiago Agustin Tirante,6-3 6-3,R16,Clay,H
Kitzbuhel,Clay,20240722,Hugo Gaston,Roberto Carballes Baena,6-2 7-6(5),R16,Clay,H
Kitzbuhel,Clay,20240722,Pedro Martinez,Sumit Nagal,7-5 7-5,R16,Clay,H
Kitzbuhel,Clay,20240722,Facundo Diaz Acosta,Daniel Elahi Galan,6-2 4-6 6-3,R16,Clay,H
Kitzbuhel,Clay,20240722,Thiago Seyboth Wild,Laslo Djere,4-6 6-3 6-2,R16,Clay,H
Kitzbuhel,Clay,20240722,Yannick Hanfmann,Gustavo Heide,6-3 1-6 6-2,R16,Clay,H
Kitzbuhel,Clay,20240722,Nicolas Moreno De Alboran,Lukas Neumayer,6-4 6-4,R16,Clay,H
Kitzbuhel,Clay,20240722,Matteo Berrettini,Alejandro Tabilo,7-6(4) 7-6(5),R16,Clay,H
Kitzbuhel,Clay,20240722,Thiago Agustin Tirante,Dominic Thiem,6-2 6-4,R32,Clay,H
Kitzbuhel,Clay,20240722,Hugo Gaston,Daniel Altmaier,6-4 6-7(5) 6-4,R32,Clay,H
Kitzbuhel,Clay,20240722,Roberto Carballes Baena,Marton Fucsovics,4-6 6-2 6-3,R32,Clay,H
Kitzbuhel,Clay,20240722,Sumit Nagal,Lukas Klein,6-4 1-6 7-6(3),R32,Clay,H
Kitzbuhel,Clay,20240722,Facundo Diaz Acosta,Federico Coria,2-6 6-3 6-0,R32,Clay,H
Kitzbuhel,Clay,20240722,Daniel Elahi Galan,Hamad Medjedovic,6-4 5-7 6-3,R32,Clay,H
Kitzbuhel,Clay,20240722,Laslo Djere,Vit Kopriva,7-6(6) 6-3,R32,Clay,H
Kitzbuhel,Clay,20240722,Thiago Seyboth Wild,Joel Schwaerzler,6-2 7-6(6),R32,Clay,H
Kitzbuhel,Clay,20240722,Yannick Hanfmann,Jaume Munar,6-3 6-4,R32,Clay,H
Kitzbuhel,Clay,20240722,Lukas Neumayer,Sebastian Ofner,6-4 4-6 7-6(3),R32,Clay,H
Kitzbuhel,Clay,20240722,Nicolas Moreno De Alboran,Andrea Collarini,6-4 6-4,R32,Clay,H
Kitzbuhel,Clay,20240722,Matteo Berrettini,Pavel Kotov,7-6(6) 7-6(5),R32,Clay,H
Umag,Clay,20240722,Francisco Cerundolo,Lorenzo Musetti,2-6 6-4 7-6(5),F,Clay,H
Umag,Clay,20240722,Francisco Cerundolo,Andrey Rublev,7-6(6) 6-4,SF,Clay,H
Umag,Clay,20240722,Lorenzo Musetti,Jakub Mensik,6-4 6-1,SF,Clay,H
Umag,Clay,20240722,Andrey Rublev,Fabian Marozsan,5-7 6-3 6-2,QF,Clay,H
Umag,Clay,20240722,Francisco Cerundolo,Lorenzo Sonego,6-4 2-6 7-6(2),QF,Clay,H
Umag,Clay,20240722,Jakub Mensik,Chun Hsin Tseng,6-0 6-4,QF,Clay,H
Umag,Clay,20240722,Lorenzo Musetti,Dusan Lajovic,5-7 6-3 6-0,QF,Clay,H
Umag,Clay,20240722,Andrey Rublev,Camilo Ugo Carabelli,6-4 7-5,R16,Clay,H
Umag,Clay,20240722,Fabian Marozsan,Thiago Monteiro,6-2 7-6(7),R16,Clay,H
Umag,Clay,20240722,Francisco Cerundolo,Matej Dodig,6-3 6-4,R16,Clay,H
Umag,Clay,20240722,Lorenzo Sonego,Alexandre Muller,7-5 6-1,R16,Clay,H
Umag,Clay,20240722,Jakub Mensik,Luciano Darderi,6-4 6-3,R16,Clay,H
Umag,Clay,20240722,Chun Hsin Tseng,Fabio Fognini,6-1 6-0,R16,Clay,H
Umag,Clay,20240722,Dusan Lajovic,Flavio Cobolli,7-6(5) 7-6(3),R16,Clay,H
Umag,Clay,20240722,Lorenzo Musetti,Marco Trungelliti,6-4 6-3,R16,Clay,H
Umag,Clay,20240722,Camilo Ugo Carabelli,Luka Mikrut,6-2 7-5,R32,Clay,H
Umag,Clay,20240722,Fabian Marozsan,Alexander Shevchenko,6-4 4-6 7-6(8),R32,Clay,H
Umag,Clay,20240722,Thiago Monteiro,Tomas Machac,3-6 6-3 6-4,R32,Clay,H
Umag,Clay,20240722,Matej Dodig,Enzo Couacaud,3-6 6-3 6-2,R32,Clay,H
Umag,Clay,20240722,Lorenzo Sonego,Mili Poljicak,6-2 6-7(1) 7-6(9),R32,Clay,H
Umag,Clay,20240722,Alexandre Muller,Matteo Arnaldi,7-6(8) 6-4,R32,Clay,H
Umag,Clay,20240722,Luciano Darderi,Duje Ajdukovic,6-1 6-4,R32,Clay,H
Umag,Clay,20240722,Jakub Mensik,Alexei Popyrin,6-3 6-2,R32,Clay,H
Umag,Clay,20240722,Fabio Fognini,Luca Van Assche,6-4 6-3,R32,Clay,H
Umag,Clay,20240722,Flavio Cobolli,Mariano Navone,6-2 6-3,R32,Clay,H
Umag,Clay,20240722,Dusan Lajovic,Filip Misolic,6-4 3-6 6-2,R32,Clay,H
Umag,Clay,20240722,Marco Trungelliti,Guido Andreozzi,4-6 6-3 6-2,R32,Clay,H
Washington,Hard,20240729,Sebastian Korda,Flavio Cobolli,4-6 6-2 6-0,F,Hard,H
Washington,Hard,20240729,Sebastian Korda,Frances Tiafoe,6-4 6-4,SF,Hard,H
Washington,Hard,20240729,Flavio Cobolli,Ben Shelton,4-6 7-5 6-3,SF,Hard,H
Washington,Hard,20240729,Frances Tiafoe,Andrey Rublev,6-4 7-6(3),QF,Hard,H
Washington,Hard,20240729,Sebastian Korda,Jordan Thompson,6-4 6-2,QF,Hard,H
Washington,Hard,20240729,Flavio Cobolli,Alex Michelsen,7-5 3-6 7-6(2),QF,Hard,H
Washington,Hard,20240729,Ben Shelton,Denis Shapovalov,7-6(5) 6-6 DEF,QF,Hard,H
Washington,Hard,20240729,Andrey Rublev,Arthur Rinderknech,7-6(4) 6-4,R16,Hard,H
Washington,Hard,20240729,Frances Tiafoe,Aleksandar Kovacevic,7-6(3) 4-6 6-3,R16,Hard,H
Washington,Hard,20240729,Sebastian Korda,Thanasi Kokkinakis,6-7(1) 7-5 3-2 RET,R16,Hard,H
Washington,Hard,20240729,Jordan Thompson,Giovanni Mpetshi Perricard,7-5 6-4,R16,Hard,H
Washington,Hard,20240729,Flavio Cobolli,Alejandro Davidovich Fokina,1-6 7-6(0) 7-6(7),R16,Hard,H
Washington,Hard,20240729,Alex Michelsen,Seong Chan Hong,6-3 6-3,R16,Hard,H
Washington,Hard,20240729,Denis Shapovalov,Miomir Kecmanovic,4-6 6-4 6-2,R16,Hard,H
Washington,Hard,20240729,Ben Shelton,Brandon Nakashima,7-6(5) 7-6(4),R16,Hard,H
Washington,Hard,20240729,Andrey Rublev,Luca Van Assche,4-6 6-3 6-4,R32,Hard,H
Washington,Hard,20240729,Arthur Rinderknech,Juncheng Shang,2-3 RET,R32,Hard,H
Washington,Hard,20240729,Aleksandar Kovacevic,Roberto Carballes Baena,7-6(4) 7-6(3),R32,Hard,H
Washington,Hard,20240729,Frances Tiafoe,Daniel Elahi Galan,6-7(8) 6-3 6-3,R32,Hard,H
Washington,Hard,20240729,Sebastian Korda,Cristian Garin,6-3 6-2,R32,Hard,H
Washington,Hard,20240729,Thanasi Kokkinakis,Aleksandar Vukic,6-4 7-6(4),R32,Hard,H
Washington,Hard,20240729,Giovanni Mpetshi Perricard,Emil Ruusuvuori,7-6(6) 7-6(6),R32,Hard,H
Washington,Hard,20240729,Jordan Thompson,Reilly Opelka,6-4 6-3,R32,Hard,H
Washington,Hard,20240729,Alejandro Davidovich Fokina,Mitchell Krueger,3-6 7-6(3) 6-4,R32,Hard,H
Washington,Hard,20240729,Flavio Cobolli,David Goffin,7-6(4) 6-3,R32,Hard,H
Washington,Hard,20240729,Alex Michelsen,Mattia Bellucci,6-3 7-6(1),R32,Hard,H
Washington,Hard,20240729,Seong Chan Hong,Karen Khachanov,6-2 6-4,R32,Hard,H
Washington,Hard,20240729,Denis Shapovalov,Adrian Mannarino,6-2 6-1,R32,Hard,H
Washington,Hard,20240729,Miomir Kecmanovic,J J Wolf,6-2 6-3,R32,Hard,H
Washington,Hard,20240729,Brandon Nakashima,Christopher Oconnell,6-2 6-2,R32,Hard,H
Washington,Hard,20240729,Ben Shelton,Radu Albot,6-4 6-7(5) 6-3,R32,Hard,H
Washington,Hard,20240729,Luca Van Assche,Arthur Cazaux,6-4 6-3,R64,Hard,H
Washington,Hard,20240729,Juncheng Shang,Elias Ymer,6-4 6-3,R64,Hard,H
Washington,Hard,20240729,Aleksandar Kovacevic,Yoshihito Nishioka,4-6 6-4 6-2,R64,Hard,H
Washington,Hard,20240729,Daniel Elahi Galan,Maxime Cressy,6-4 6-3,R64,Hard,H
Washington,Hard,20240729,Cristian Garin,Aslan Karatsev,6-4 6-2,R64,Hard,H
Washington,Hard,20240729,Thanasi Kokkinakis,Max Purcell,6-7(4) 6-4 6-3,R64,Hard,H
Washington,Hard,20240729,Emil Ruusuvuori,Borna Coric,6-7(4) 7-6(8) 6-4,R64,Hard,H
Washington,Hard,20240729,Reilly Opelka,James Duckworth,6-7(12) 7-5 6-4,R64,Hard,H
Washington,Hard,20240729,Mitchell Krueger,Luca Nardi,7-6(3) 4-1 RET,R64,Hard,H
Washington,Hard,20240729,David Goffin,Camilo Ugo Carabelli,6-2 7-5,R64,Hard,H
Washington,Hard,20240729,Mattia Bellucci,Mackenzie Mcdonald,7-6(4) 7-6(3),R64,Hard,H
Washington,Hard,20240729,Seong Chan Hong,Adam Walton,7-6(6) 7-6(4),R64,Hard,H
Washington,Hard,20240729,Denis Shapovalov,Roberto Bautista Agut,6-1 6-4,R64,Hard,H
Washington,Hard,20240729,J J Wolf,Zachary Svajda,6-4 7-5,R64,Hard,H
Washington,Hard,20240729,Christopher Oconnell,Harold Mayot,6-4 7-6(3),R64,Hard,H
Washington,Hard,20240729,Radu Albot,Facundo Diaz Acosta,7-6(5) 6-3,R64,Hard,H
Paris Olympics,Clay,20240729,Novak Djokovic,Matthew Ebden,6-0 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Rafael Nadal,Marton Fucsovics,6-1 4-6 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Dominik Koepfer,Milos Raonic,6-7(2) 7-6(5) 7-6(1),R64,Clay,H
Paris Olympics,Clay,20240729,Matteo Arnaldi,Arthur Fils,6-4 7-6(7),R64,Clay,H
Paris Olympics,Clay,20240729,Sebastian Baez,Thiago Monteiro,6-4 6-3,R64,Clay,H
Paris Olympics,Clay,20240729,Benjamin Hassan,Christopher Eubanks,6-4 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Daniel Evans,Moez Echargui,6-2 4-6 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Stefanos Tsitsipas,Zizou Bergs,7-6(6) 1-6 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Alexander Zverev,Jaume Munar,6-2 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Tomas Machac,Zhizhen Zhang,6-2 4-6 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Stan Wawrinka,Pavel Kotov,6-1 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Alexei Popyrin,Nicolas Jarry,6-3 7-6(5),R64,Clay,H
Paris Olympics,Clay,20240729,Lorenzo Musetti,Gael Monfils,6-1 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Mariano Navone,Nuno Borges,6-2 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Jack Draper,Kei Nishikori,6-1 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Taylor Fritz,Alexander Bublik,6-4 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Casper Ruud,Taro Daniel,7-5 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Andrea Vavassori,Pedro Martinez,6-4 4-6 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Francisco Cerundolo,Tomas Barrios Vera,6-2 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Ugo Humbert,Fabian Marozsan,6-3 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Felix Auger Aliassime,Marcos Giron,6-1 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Maximilian Marterer,Dusan Lajovic,6-3 6-7(6) 6-3,R64,Clay,H
Paris Olympics,Clay,20240729,Sebastian Ofner,Robin Haase,7-5 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Daniil Medvedev,Rinky Hijikata,6-2 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Jan Lennard Struff,Francisco Cabral,6-2 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Corentin Moutet,Sumit Nagal,6-2 2-6 7-5,R64,Clay,H
Paris Olympics,Clay,20240729,Jakub Mensik,Alexander Shevchenko,6-3 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Tommy Paul,Luciano Darderi,6-3 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Roman Safiullin,Alejandro Tabilo,6-4 6-4,R64,Clay,H
Paris Olympics,Clay,20240729,Tomas Martin Etcheverry,Thiago Seyboth Wild,7-6(7) 6-2,R64,Clay,H
Paris Olympics,Clay,20240729,Tallon Griekspoor,Petros Tsitsipas,6-2 6-3,R64,Clay,H
Paris Olympics,Clay,20240729,Carlos Alcaraz,Hady Habib,6-3 6-1,R64,Clay,H
Paris Olympics,Clay,20240729,Novak Djokovic,Rafael Nadal,6-1 6-4,R32,Clay,H
Paris Olympics,Clay,20240729,Dominik Koepfer,Matteo Arnaldi,3-6 6-2 6-1,R32,Clay,H
Paris Olympics,Clay,20240729,Sebastian Baez,Benjamin Hassan,6-2 3-6 7-6(3),R32,Clay,H
Paris Olympics,Clay,20240729,Stefanos Tsitsipas,Daniel Evans,6-1 6-2,R32,Clay,H
Paris Olympics,Clay,20240729,Alexander Zverev,Tomas Machac,6-3 7-5,R32,Clay,H
