tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,player1,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,player2,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,207,132052,7.0,,Christian Langmo,R,191.0,USA,27.9,210758,,WC,Meecah Bigun,R,,USA,17.9,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,507.0,77.0,,,Christian Langmo
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,208,200273,2.0,,Hady Habib,R,188.0,LIB,25.7,135753,,,Patrick Maloney,R,193.0,USA,24.2,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,286.0,196.0,856.0,22.0,Hady Habib
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,301,106071,1.0,,Bernard Tomic,R,196.0,AUS,31.5,208051,,,Axel Nefve,L,193.0,USA,23.7,6-2 2-6 7-5,3,QF,,,,,,,,,,,,,,,,,,,,256.0,230.0,786.0,29.0,Bernard Tomic
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,302,200748,4.0,,Andres Andrade,R,180.0,ECU,25.3,106327,8.0,,Harrison Adams,R,183.0,USA,29.9,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,374.0,133.0,556.0,65.0,Andres Andrade
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,303,210044,5.0,,Bruno Kuzuhara,R,175.0,USA,20.0,132054,,,Nathan Ponwith,R,188.0,USA,26.0,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,469.0,92.0,745.0,34.0,Bruno Kuzuhara
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,304,200273,2.0,,Hady Habib,R,188.0,LIB,25.7,132052,7.0,,Christian Langmo,R,191.0,USA,27.9,1-6 6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,286.0,196.0,507.0,77.0,Hady Habib
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,401,200748,4.0,,Andres Andrade,R,180.0,ECU,25.3,106071,1.0,,Bernard Tomic,R,196.0,AUS,31.5,RET,3,SF,,,,,,,,,,,,,,,,,,,,374.0,133.0,256.0,230.0,Andres Andrade
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,402,200273,2.0,,Hady Habib,R,188.0,LIB,25.7,210044,5.0,,Bruno Kuzuhara,R,175.0,USA,20.0,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,,286.0,196.0,469.0,92.0,Hady Habib
2024-M-ITF-USA-2024-010,M25 Pensacola FL,Clay,32,25,20240513,501,200748,4.0,,Andres Andrade,R,180.0,ECU,25.3,200273,2.0,,Hady Habib,R,188.0,LIB,25.7,7-6(5) 7-5,3,F,,,,,,,,,,,,,,,,,,,,374.0,133.0,286.0,196.0,Andres Andrade
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,101,210530,1.0,,Learner Tien,L,180.0,USA,18.4,211711,,Q,Braden Shick,R,183.0,USA,20.5,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,439.0,104.0,1260.0,5.0,Learner Tien
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,102,208386,,,Matt Kuhar,R,178.0,USA,27.9,210705,,,Matt Hulme,R,191.0,AUS,25.2,6-0 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,996.0,13.0,841.0,24.0,Matt Kuhar
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,103,123768,,,Collin Altamirano,R,188.0,USA,28.4,208297,,,Maxwell Mckennon,L,193.0,USA,22.0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,866.0,22.0,1078.0,10.0,Collin Altamirano
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,104,132054,6.0,,Nathan Ponwith,R,188.0,USA,26.1,212957,,WC,Harsh Parikh,U,,USA,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,752.0,34.0,,,Nathan Ponwith
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,105,200270,4.0,,Alex Knaff,R,193.0,LUX,26.4,212259,,,Benjamin Thomas George,L,178.0,CAN,21.4,3-6 6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,538.0,73.0,1017.0,12.0,Alex Knaff
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,106,209972,,,Adit Sinha,R,183.0,USA,20.6,210599,,Q,Ryan Dickerson,U,,USA,27.0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,837.0,24.0,1306.0,5.0,Adit Sinha
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,107,212958,,Q,Spencer Johnson,U,,USA,21.3,207907,,,Arda Azkara,U,,TUR,21.2,5-7 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,1075.0,10.0,Spencer Johnson
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,108,134276,5.0,,Jacob Brumm,R,180.0,USA,25.4,208431,,Q,Semen Pankin,R,,RUS,24.7,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,735.0,36.0,1890.0,1.0,Jacob Brumm
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,109,200214,8.0,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,144731,,,Kody Pearson,R,178.0,AUS,24.8,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,807.0,27.0,822.0,26.0,Alan Fernando Rubio Fierros
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,110,208237,,Q,Aleksa Ciric,U,,SRB,23.9,212215,,WC,William Kleege,U,,USA,17.3,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1890.0,1.0,,,Aleksa Ciric
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,111,212235,,WC,Noah Zamora,U,,USA,21.2,208855,,Q,Christopher Papa,U,,USA,23.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1569.0,2.0,1890.0,1.0,Noah Zamora
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,112,200366,3.0,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.7,208653,,,Isaac Becroft,R,180.0,NZL,23.5,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,520.0,77.0,873.0,21.0,Olukayode Alafia Damina Ayeni
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,113,209394,,LL,Anton Shepp,U,,NZL,21.5,209068,7.0,,Cash Hanzlik,R,185.0,USA,22.1,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1430.0,3.0,758.0,33.0,Anton Shepp
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,114,211333,,,Vito Tonejc,R,191.0,CRO,24.9,210563,,Q,Eugenio Gonzalez Fitzmaurice,U,,USA,21.1,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,913.0,18.0,,,Vito Tonejc
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,115,210478,,,Sebastian Gorzny,R,,USA,20.3,208799,,WC,Joseph Corse,U,,USA,25.7,7-6(4) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1068.0,10.0,,,Sebastian Gorzny
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,116,106264,2.0,,Karue Sell,R,183.0,BRA,30.5,210714,,Q,Robin Catry,R,196.0,FRA,22.2,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,518.0,77.0,1104.0,9.0,Karue Sell
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,201,210530,1.0,,Learner Tien,L,180.0,USA,18.4,208386,,,Matt Kuhar,R,178.0,USA,27.9,7-5 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,439.0,104.0,996.0,13.0,Learner Tien
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,202,132054,6.0,,Nathan Ponwith,R,188.0,USA,26.1,123768,,,Collin Altamirano,R,188.0,USA,28.4,6-4 1-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,752.0,34.0,866.0,22.0,Nathan Ponwith
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,203,200270,4.0,,Alex Knaff,R,193.0,LUX,26.4,209972,,,Adit Sinha,R,183.0,USA,20.6,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,538.0,73.0,837.0,24.0,Alex Knaff
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,204,134276,5.0,,Jacob Brumm,R,180.0,USA,25.4,212958,,Q,Spencer Johnson,U,,USA,21.3,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,735.0,36.0,,,Jacob Brumm
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,205,200214,8.0,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,208237,,Q,Aleksa Ciric,U,,SRB,23.9,7-6(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,807.0,27.0,1890.0,1.0,Alan Fernando Rubio Fierros
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,206,212235,,WC,Noah Zamora,U,,USA,21.2,200366,3.0,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.7,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1569.0,2.0,520.0,77.0,Noah Zamora
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,207,211333,,,Vito Tonejc,R,191.0,CRO,24.9,209394,,LL,Anton Shepp,U,,NZL,21.5,6-0 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,913.0,18.0,1430.0,3.0,Vito Tonejc
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,208,106264,2.0,,Karue Sell,R,183.0,BRA,30.5,210478,,,Sebastian Gorzny,R,,USA,20.3,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,518.0,77.0,1068.0,10.0,Karue Sell
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,301,210530,1.0,,Learner Tien,L,180.0,USA,18.4,132054,6.0,,Nathan Ponwith,R,188.0,USA,26.1,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,439.0,104.0,752.0,34.0,Learner Tien
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,302,200270,4.0,,Alex Knaff,R,193.0,LUX,26.4,134276,5.0,,Jacob Brumm,R,180.0,USA,25.4,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,538.0,73.0,735.0,36.0,Alex Knaff
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,303,200214,8.0,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,212235,,WC,Noah Zamora,U,,USA,21.2,6-2 3-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,,807.0,27.0,1569.0,2.0,Alan Fernando Rubio Fierros
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,304,106264,2.0,,Karue Sell,R,183.0,BRA,30.5,211333,,,Vito Tonejc,R,191.0,CRO,24.9,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,518.0,77.0,913.0,18.0,Karue Sell
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,401,210530,1.0,,Learner Tien,L,180.0,USA,18.4,200270,4.0,,Alex Knaff,R,193.0,LUX,26.4,7-6(4) 2-6 6-1,3,SF,,,,,,,,,,,,,,,,,,,,439.0,104.0,538.0,73.0,Learner Tien
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,402,106264,2.0,,Karue Sell,R,183.0,BRA,30.5,200214,8.0,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,3-6 6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,,518.0,77.0,807.0,27.0,Karue Sell
2024-M-ITF-USA-2024-011,M15 San Diego CA,Hard,32,15,20240527,501,210530,1.0,,Learner Tien,L,180.0,USA,18.4,106264,2.0,,Karue Sell,R,183.0,BRA,30.5,6-7(6) 6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,439.0,104.0,518.0,77.0,Learner Tien
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,101,200214,,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,209863,1.0,,Leo Borg,R,183.0,SWE,21.0,6-7(4) 6-1 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,782.0,30.0,419.0,110.0,Alan Fernando Rubio Fierros
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,102,210613,,,Derek Pham,R,180.0,AUS,20.1,212988,,WC,Anders Matta,U,,USA,21.7,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,958.0,15.0,,,Derek Pham
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,103,210212,,Q,Alexander Petrov,L,188.0,BUL,22.4,211758,,Q,Matthew Summers,L,180.0,GBR,25.7,6-7(2) 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1197.0,7.0,1378.0,4.0,Alexander Petrov
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,104,132054,,,Nathan Ponwith,R,188.0,USA,26.1,111579,6.0,,Henrik Wiersholm,R,178.0,USA,27.2,6-3 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,793.0,29.0,729.0,37.0,Nathan Ponwith
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,105,200366,3.0,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.8,212217,,WC,Blake Kasday,U,,USA,22.8,2-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,519.0,78.0,,,Olukayode Alafia Damina Ayeni
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,106,210320,,,Kyle Kang,R,183.0,USA,19.3,210468,,,Jeremy Jin,R,178.0,AUS,19.9,3-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1047.0,11.0,802.0,27.0,Kyle Kang
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,107,135753,,,Patrick Maloney,R,193.0,USA,24.3,212055,,Q,Zhengqing Ji,U,,CHN,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,806.0,27.0,,,Patrick Maloney
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,108,212276,,Q,Stian Klaassen,U,,NED,21.1,210370,5.0,,James Tracy,R,180.0,USA,21.9,6-2 1-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1821.0,1.0,690.0,44.0,Stian Klaassen
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,109,210472,8.0,,Oliver Tarvet,U,,GBR,20.6,212856,,Q,Mitchell Lee,U,,USA,18.4,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,741.0,35.0,1821.0,1.0,Oliver Tarvet
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,110,212570,,,Nikita Filin,U,,USA,18.1,209068,,,Cash Hanzlik,R,185.0,USA,22.1,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,766.0,32.0,Nikita Filin
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,111,210294,,,Jack Anthrop,R,188.0,USA,20.5,212989,,WC,Tyler Lee,U,,USA,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1021.0,12.0,,,Jack Anthrop
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,112,210221,,LL,Jay Dylan Hara Friend,U,,JPN,20.4,200270,4.0,,Alex Knaff,R,193.0,LUX,26.5,6-7(5) 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1325.0,4.0,530.0,75.0,Jay Dylan Hara Friend
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,113,134276,7.0,,Jacob Brumm,R,180.0,USA,25.5,210599,,Q,Ryan Dickerson,U,,USA,27.0,6-4 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,738.0,36.0,1312.0,5.0,Jacob Brumm
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,114,123768,,,Collin Altamirano,R,188.0,USA,28.5,202374,,Q,Christopher Bulus,R,183.0,NGR,23.5,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,874.0,22.0,1216.0,7.0,Collin Altamirano
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,115,212256,,Q,Colton Smith,U,,USA,21.2,208653,,,Isaac Becroft,R,180.0,NZL,23.6,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1418.0,3.0,879.0,21.0,Colton Smith
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,116,126177,2.0,,Strong Kirchheimer,R,185.0,USA,29.1,210416,,WC,Bryce Nakashima,U,,USA,20.3,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,482.0,89.0,1601.0,2.0,Strong Kirchheimer
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,201,210613,,,Derek Pham,R,180.0,AUS,20.1,200214,,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,958.0,15.0,782.0,30.0,Derek Pham
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,202,132054,,,Nathan Ponwith,R,188.0,USA,26.1,210212,,Q,Alexander Petrov,L,188.0,BUL,22.4,5-7 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,793.0,29.0,1197.0,7.0,Nathan Ponwith
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,203,200366,3.0,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.8,210320,,,Kyle Kang,R,183.0,USA,19.3,6-1 6-7(6) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,519.0,78.0,1047.0,11.0,Olukayode Alafia Damina Ayeni
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,204,135753,,,Patrick Maloney,R,193.0,USA,24.3,212276,,Q,Stian Klaassen,U,,NED,21.1,6-2 5-7 6-0,3,R16,,,,,,,,,,,,,,,,,,,,806.0,27.0,1821.0,1.0,Patrick Maloney
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,205,210472,8.0,,Oliver Tarvet,U,,GBR,20.6,212570,,,Nikita Filin,U,,USA,18.1,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,741.0,35.0,,,Oliver Tarvet
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,206,210221,,LL,Jay Dylan Hara Friend,U,,JPN,20.4,210294,,,Jack Anthrop,R,188.0,USA,20.5,7-6(6) 6-7(6) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1325.0,4.0,1021.0,12.0,Jay Dylan Hara Friend
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,207,123768,,,Collin Altamirano,R,188.0,USA,28.5,134276,7.0,,Jacob Brumm,R,180.0,USA,25.5,6-3 3-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,874.0,22.0,738.0,36.0,Collin Altamirano
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,208,126177,2.0,,Strong Kirchheimer,R,185.0,USA,29.1,212256,,Q,Colton Smith,U,,USA,21.2,7-6(3) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,482.0,89.0,1418.0,3.0,Strong Kirchheimer
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,301,132054,,,Nathan Ponwith,R,188.0,USA,26.1,210613,,,Derek Pham,R,180.0,AUS,20.1,6-7(5) 6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,,793.0,29.0,958.0,15.0,Nathan Ponwith
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,302,135753,,,Patrick Maloney,R,193.0,USA,24.3,200366,3.0,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.8,7-6(5) 7-5,3,QF,,,,,,,,,,,,,,,,,,,,806.0,27.0,519.0,78.0,Patrick Maloney
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,303,210472,8.0,,Oliver Tarvet,U,,GBR,20.6,210221,,LL,Jay Dylan Hara Friend,U,,JPN,20.4,6-2 7-6(7),3,QF,,,,,,,,,,,,,,,,,,,,741.0,35.0,1325.0,4.0,Oliver Tarvet
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,304,126177,2.0,,Strong Kirchheimer,R,185.0,USA,29.1,123768,,,Collin Altamirano,R,188.0,USA,28.5,6-0 6-4,3,QF,,,,,,,,,,,,,,,,,,,,482.0,89.0,874.0,22.0,Strong Kirchheimer
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,401,132054,,,Nathan Ponwith,R,188.0,USA,26.1,135753,,,Patrick Maloney,R,193.0,USA,24.3,3-6 6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,793.0,29.0,806.0,27.0,Nathan Ponwith
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,402,210472,8.0,,Oliver Tarvet,U,,GBR,20.6,126177,2.0,,Strong Kirchheimer,R,185.0,USA,29.1,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,741.0,35.0,482.0,89.0,Oliver Tarvet
2024-M-ITF-USA-2024-012,M15 San Diego CA,Hard,32,15,20240610,501,210472,8.0,,Oliver Tarvet,U,,GBR,20.6,132054,,,Nathan Ponwith,R,188.0,USA,26.1,4-6 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,741.0,35.0,793.0,29.0,Oliver Tarvet
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,101,210530,1.0,,Learner Tien,L,180.0,USA,18.4,210416,,Q,Bryce Nakashima,U,,USA,20.2,7-6(3) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,439.0,104.0,1598.0,2.0,Learner Tien
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,102,208297,,Q,Maxwell Mckennon,L,193.0,USA,22.0,212959,,WC,Alexander Chang,U,,USA,,6-3 2-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1078.0,10.0,,,Maxwell Mckennon
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,103,208653,,,Isaac Becroft,R,180.0,NZL,23.5,210714,,Q,Robin Catry,R,196.0,FRA,22.2,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,873.0,21.0,1104.0,9.0,Isaac Becroft
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,104,210599,,Q,Ryan Dickerson,U,,USA,27.0,210468,8.0,,Jeremy Jin,R,178.0,AUS,19.9,7-5 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1306.0,5.0,804.0,27.0,Ryan Dickerson
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,105,200270,3.0,,Alex Knaff,R,193.0,LUX,26.4,210705,,,Matt Hulme,R,191.0,AUS,25.2,6-1 3-6 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,538.0,73.0,841.0,24.0,Alex Knaff
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,106,209972,,,Adit Sinha,R,183.0,USA,20.6,212218,,WC,Rohan  Murali,U,,USA,19.5,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,837.0,24.0,1558.0,2.0,Adit Sinha
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,107,212235,,Q,Noah Zamora,U,,USA,21.2,212570,,,Nikita Filin,U,,USA,18.0,3-6 7-6(6) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1569.0,2.0,,,Noah Zamora
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,108,208132,7.0,,Noah Schachter,R,188.0,USA,24.7,202374,,Q,Christopher Bulus,R,183.0,NGR,23.5,7-6(5) 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,792.0,29.0,1160.0,8.0,Noah Schachter
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,109,200214,,,Alan Fernando Rubio Fierros,R,175.0,MEX,25.3,132054,5.0,,Nathan Ponwith,R,188.0,USA,26.1,3-6 7-6(10) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,807.0,27.0,752.0,34.0,Alan Fernando Rubio Fierros
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,110,210478,,Q,Sebastian Gorzny,R,,USA,20.3,210212,,Q,Alexander Petrov,L,188.0,BUL,22.4,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1068.0,10.0,1186.0,7.0,Sebastian Gorzny
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,111,123768,,,Collin Altamirano,R,188.0,USA,28.4,210613,,,Derek Pham,R,180.0,AUS,20.1,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,866.0,22.0,954.0,15.0,Collin Altamirano
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,112,134276,4.0,,Jacob Brumm,R,180.0,USA,25.4,212055,,WC,Zhengqing Ji,U,,CHN,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,735.0,36.0,,,Jacob Brumm
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,113,206916,,LL,Joshua Charlton,U,,AUS,24.8,208142,,,Toby D Boyer,R,191.0,USA,27.9,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1219.0,6.0,1014.0,13.0,Joshua Charlton
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,114,211333,,,Vito Tonejc,R,191.0,CRO,24.9,212215,,WC,William Kleege,U,,USA,17.3,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,913.0,18.0,,,Vito Tonejc
2024-M-ITF-USA-2024-013,M15 San Diego CA,Hard,32,15,20240603,115,207907,,LL,Arda Azkara,U,,TUR,21.2,212258,,,Adhithya Ganesan,R,193.0,USA,18.5,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1075.0,10.0,1890.0,1.0,Arda Azkara
